,Country,Year,CIWB (log base 10),GDP per capita (log base 10)
3147,Nicaragua,1997,1.7541478,2.9849678
3148,Nicaragua,1998,1.7521206,2.9929807
3149,Nicaragua,1998,1.7521206,2.9929807
3150,Nicaragua,1998,1.7521206,2.9929807
3151,Nicaragua,1998,1.7521206,2.9929807
3152,Nicaragua,1999,1.7498455,3.0152047
3153,Nicaragua,1999,1.7498455,3.0152047
3154,Nicaragua,1999,1.7498455,3.0152047
3155,Nicaragua,1999,1.7498455,3.0152047
3156,Nicaragua,2000,1.7476264,3.0258106
3157,Nicaragua,2000,1.7476264,3.0258106
3158,Nicaragua,2000,1.7476264,3.0258106
3159,Nicaragua,2000,1.7476264,3.0258106
3160,Nicaragua,2001,1.744941,3.0320795
3161,Nicaragua,2001,1.744941,3.0320795
3162,Nicaragua,2001,1.744941,3.0320795
3163,Nicaragua,2001,1.744941,3.0320795
3164,Nicaragua,2002,1.7419813,3.0293517
3165,Nicaragua,2002,1.7419813,3.0293517
3166,Nicaragua,2002,1.7419813,3.0293517
3167,Nicaragua,2002,1.7419813,3.0293517
3168,Nicaragua,2003,1.7399034,3.0344666
3169,Nicaragua,2003,1.7399034,3.0344666
3170,Nicaragua,2003,1.7399034,3.0344666
3171,Nicaragua,2003,1.7399034,3.0344666
3172,Nicaragua,2004,1.7371419,3.051393
3173,Nicaragua,2004,1.7371419,3.051393
3174,Nicaragua,2004,1.7371419,3.051393
3175,Nicaragua,2004,1.7371419,3.051393
3176,Nicaragua,2005,1.73435,3.0640823
3177,Nicaragua,2005,1.73435,3.0640823
3178,Nicaragua,2005,1.73435,3.0640823
3179,Nicaragua,2005,1.73435,3.0640823
3180,Nicaragua,2006,1.7320723,3.0762359
3181,Nicaragua,2006,1.7320723,3.0762359
3182,Nicaragua,2006,1.7320723,3.0762359
3183,Nicaragua,2006,1.7320723,3.0762359
3184,Nicaragua,2007,1.7297731,3.0920301
3185,Nicaragua,2007,1.7297731,3.0920301
3186,Nicaragua,2007,1.7297731,3.0920301
3187,Nicaragua,2007,1.7297731,3.0920301
3188,Nicaragua,2008,1.7274229,3.1034571
3189,Nicaragua,2008,1.7274229,3.1034571
3190,Nicaragua,2008,1.7274229,3.1034571
3191,Nicaragua,2008,1.7274229,3.1034571
3192,Nigeria,1990,1.9209319,2.7708902
3193,Nigeria,1990,1.9209319,2.7708902
3194,Nigeria,1990,1.9209319,2.7708902
3195,Nigeria,1990,1.9209319,2.7708902
3196,Nigeria,1991,1.9208685,2.7571311
3197,Nigeria,1991,1.9208685,2.7571311
3198,Nigeria,1991,1.9208685,2.7571311
3199,Nigeria,1991,1.9208685,2.7571311
3200,Nigeria,1992,1.9227167,2.7480504
3201,Nigeria,1992,1.9227167,2.7480504
3202,Nigeria,1992,1.9227167,2.7480504
3203,Nigeria,1992,1.9227167,2.7480504
3204,Nigeria,1993,1.9222484,2.7461526
3205,Nigeria,1993,1.9222484,2.7461526
3206,Nigeria,1993,1.9222484,2.7461526
3207,Nigeria,1993,1.9222484,2.7461526
3208,Nigeria,1994,1.9210402,2.739241
3209,Nigeria,1994,1.9210402,2.739241
3210,Nigeria,1994,1.9210402,2.739241
3211,Nigeria,1994,1.9210402,2.739241
3212,Nigeria,1995,1.9196138,2.7270668
3213,Nigeria,1995,1.9196138,2.7270668
3214,Nigeria,1995,1.9196138,2.7270668
3215,Nigeria,1995,1.9196138,2.7270668
3216,Nigeria,1996,1.9195761,2.737386
3217,Nigeria,1996,1.9195761,2.737386
3218,Nigeria,1996,1.9195761,2.737386
3219,Nigeria,1996,1.9195761,2.737386
3220,Nigeria,1997,1.9191776,2.7385348
3221,Nigeria,1997,1.9191776,2.7385348
3222,Nigeria,1997,1.9191776,2.7385348
3223,Nigeria,1997,1.9191776,2.7385348
3224,Nigeria,1998,1.9182751,2.7393047
3225,Nigeria,1998,1.9182751,2.7393047
3226,Nigeria,1998,1.9182751,2.7393047
3227,Nigeria,1998,1.9182751,2.7393047
3228,Nigeria,1999,1.915468,2.7304803
3229,Nigeria,1999,1.915468,2.7304803
3230,Nigeria,1999,1.915468,2.7304803
3231,Nigeria,1999,1.915468,2.7304803
3232,Nigeria,2000,1.9142248,2.7420861
3233,Nigeria,2000,1.9142248,2.7420861
3234,Nigeria,2000,1.9142248,2.7420861
3235,Nigeria,2000,1.9142248,2.7420861
3236,Nigeria,2001,1.9130816,2.7499145
3237,Nigeria,2001,1.9130816,2.7499145
3238,Nigeria,2001,1.9130816,2.7499145
3239,Nigeria,2001,1.9130816,2.7499145
3240,Nigeria,2002,1.9110335,2.75509
3241,Nigeria,2002,1.9110335,2.75509
3242,Nigeria,2002,1.9110335,2.75509
3243,Nigeria,2002,1.9110335,2.75509
3244,Nigeria,2003,1.9076211,2.786844
3245,Nigeria,2003,1.9076211,2.786844
3246,Nigeria,2003,1.9076211,2.786844
3247,Nigeria,2003,1.9076211,2.786844
3248,Nigeria,2004,1.9040284,2.9019352
3249,Nigeria,2004,1.9040284,2.9019352
3250,Nigeria,2004,1.9040284,2.9019352
3251,Nigeria,2004,1.9040284,2.9019352
3252,Nigeria,2005,1.9000362,2.9053383
3253,Nigeria,2005,1.9000362,2.9053383
3254,Nigeria,2005,1.9000362,2.9053383
3255,Nigeria,2005,1.9000362,2.9053383
3256,Nigeria,2006,1.8928674,2.9281598
3257,Nigeria,2006,1.8928674,2.9281598
3258,Nigeria,2006,1.8928674,2.9281598
3259,Nigeria,2006,1.8928674,2.9281598
3260,Nigeria,2007,1.8887227,2.9452674
3261,Nigeria,2007,1.8887227,2.9452674
3262,Nigeria,2007,1.8887227,2.9452674
3263,Nigeria,2007,1.8887227,2.9452674
3264,Nigeria,2008,1.8834409,2.9599746
3265,Nigeria,2008,1.8834409,2.9599746
3266,Nigeria,2008,1.8834409,2.9599746
3267,Nigeria,2008,1.8834409,2.9599746
3268,Norway,1990,1.850308,4.6502068
3269,Norway,1990,1.850308,4.6502068
3270,Norway,1990,1.850308,4.6502068
3271,Norway,1990,1.850308,4.6502068
3272,Norway,1991,1.847765,4.661419
3273,Norway,1991,1.847765,4.661419
3274,Norway,1991,1.847765,4.661419
3275,Norway,1991,1.847765,4.661419
3276,Norway,1992,1.8392806,4.6739498
3277,Norway,1992,1.8392806,4.6739498
3278,Norway,1992,1.8392806,4.6739498
3279,Norway,1992,1.8392806,4.6739498
3280,Norway,1993,1.8334117,4.6833012
3281,Norway,1993,1.8334117,4.6833012
3282,Norway,1993,1.8334117,4.6833012
3283,Norway,1993,1.8334117,4.6833012
3284,Norway,1994,1.8320339,4.7022303
3285,Norway,1994,1.8320339,4.7022303
3286,Norway,1994,1.8320339,4.7022303
3287,Norway,1994,1.8320339,4.7022303
3288,Norway,1995,1.8274307,4.7177866
3289,Norway,1995,1.8274307,4.7177866
3290,Norway,1995,1.8274307,4.7177866
3291,Norway,1995,1.8274307,4.7177866
3292,Norway,1996,1.823535,4.737187
3293,Norway,1996,1.823535,4.737187
3294,Norway,1996,1.823535,4.737187
3295,Norway,1996,1.823535,4.737187
3296,Norway,1997,1.8233023,4.7576424
3297,Norway,1997,1.8233023,4.7576424
3298,Norway,1997,1.8233023,4.7576424
3299,Norway,1997,1.8233023,4.7576424
3300,Norway,1998,1.8274833,4.766554
3301,Norway,1998,1.8274833,4.766554
3302,Norway,1998,1.8274833,4.766554
3303,Norway,1998,1.8274833,4.766554
3304,Norway,1999,1.8278529,4.7722901
3305,Norway,1999,1.8278529,4.7722901
3306,Norway,1999,1.8278529,4.7722901
3307,Norway,1999,1.8278529,4.7722901
3308,Norway,2000,1.820848,4.7833765
3309,Norway,2000,1.820848,4.7833765
3310,Norway,2000,1.820848,4.7833765
3311,Norway,2000,1.820848,4.7833765
3312,Norway,2001,1.8232984,4.7897365
3313,Norway,2001,1.8232984,4.7897365
3314,Norway,2001,1.8232984,4.7897365
3315,Norway,2001,1.8232984,4.7897365
3316,Norway,2002,1.8182894,4.7938694
3317,Norway,2002,1.8182894,4.7938694
3318,Norway,2002,1.8182894,4.7938694
3319,Norway,2002,1.8182894,4.7938694
3320,Norway,2003,1.824786,4.7955613
3321,Norway,2003,1.824786,4.7955613
3322,Norway,2003,1.824786,4.7955613
3323,Norway,2003,1.824786,4.7955613
3324,Norway,2004,1.8342154,4.8098655
3325,Norway,2004,1.8342154,4.8098655
3326,Norway,2004,1.8342154,4.8098655
3327,Norway,2004,1.8342154,4.8098655
3328,Norway,2005,1.8560006,4.8180082
3329,Norway,2005,1.8560006,4.8180082
3330,Norway,2005,1.8560006,4.8180082
3331,Norway,2005,1.8560006,4.8180082
3332,Norway,2006,1.8210925,4.8243808
3333,Norway,2006,1.8210925,4.8243808
3334,Norway,2006,1.8210925,4.8243808
3335,Norway,2006,1.8210925,4.8243808
3336,Norway,2007,1.8207179,4.8312588
3337,Norway,2007,1.8207179,4.8312588
3338,Norway,2007,1.8207179,4.8312588
3339,Norway,2007,1.8207179,4.8312588
3340,Norway,2008,1.8176356,4.8261394
3341,Norway,2008,1.8176356,4.8261394
3342,Norway,2008,1.8176356,4.8261394
3343,Norway,2008,1.8176356,4.8261394
3344,Pakistan,1990,1.8008774,2.7200968
3345,Pakistan,1990,1.8008774,2.7200968
3346,Pakistan,1990,1.8008774,2.7200968
3347,Pakistan,1990,1.8008774,2.7200968
3348,Pakistan,1991,1.7986035,2.7294421
3349,Pakistan,1991,1.7986035,2.7294421
3350,Pakistan,1991,1.7986035,2.7294421
3351,Pakistan,1991,1.7986035,2.7294421
3352,Pakistan,1992,1.7969098,2.7501926
3353,Pakistan,1992,1.7969098,2.7501926
3354,Pakistan,1992,1.7969098,2.7501926
3355,Pakistan,1992,1.7969098,2.7501926
3356,Pakistan,1993,1.795058,2.7466279
3357,Pakistan,1993,1.795058,2.7466279
3358,Pakistan,1993,1.795058,2.7466279
3359,Pakistan,1993,1.795058,2.7466279
3360,Pakistan,1994,1.7936229,2.7514671
3361,Pakistan,1994,1.7936229,2.7514671
3362,Pakistan,1994,1.7936229,2.7514671
3363,Pakistan,1994,1.7936229,2.7514671
3364,Pakistan,1995,1.7916757,2.7612552
3365,Pakistan,1995,1.7916757,2.7612552
3366,Pakistan,1995,1.7916757,2.7612552
3367,Pakistan,1995,1.7916757,2.7612552
3368,Pakistan,1996,1.7905736,2.7703275
3369,Pakistan,1996,1.7905736,2.7703275
3370,Pakistan,1996,1.7905736,2.7703275
3371,Pakistan,1996,1.7905736,2.7703275
3372,Pakistan,1997,1.7883969,2.7631354
3373,Pakistan,1997,1.7883969,2.7631354
3374,Pakistan,1997,1.7883969,2.7631354
3375,Pakistan,1997,1.7883969,2.7631354
3376,Pakistan,1998,1.7863026,2.7627084
3377,Pakistan,1998,1.7863026,2.7627084
3378,Pakistan,1998,1.7863026,2.7627084
3379,Pakistan,1998,1.7863026,2.7627084
3380,Pakistan,1999,1.7848456,2.7675573
3381,Pakistan,1999,1.7848456,2.7675573
3382,Pakistan,1999,1.7848456,2.7675573
3383,Pakistan,1999,1.7848456,2.7675573
3384,Pakistan,2000,1.7833079,2.7757446
3385,Pakistan,2000,1.7833079,2.7757446
3386,Pakistan,2000,1.7833079,2.7757446
3387,Pakistan,2000,1.7833079,2.7757446
3388,Pakistan,2001,1.7811596,2.7752309
3389,Pakistan,2001,1.7811596,2.7752309
3390,Pakistan,2001,1.7811596,2.7752309
3391,Pakistan,2001,1.7811596,2.7752309
3392,Pakistan,2002,1.7796053,2.7807048
3393,Pakistan,2002,1.7796053,2.7807048
3394,Pakistan,2002,1.7796053,2.7807048
3395,Pakistan,2002,1.7796053,2.7807048
3396,Pakistan,2003,1.7780059,2.7934196
3397,Pakistan,2003,1.7780059,2.7934196
3398,Pakistan,2003,1.7780059,2.7934196
3399,Pakistan,2003,1.7780059,2.7934196
3400,Pakistan,2004,1.7776444,2.8165829
3401,Pakistan,2004,1.7776444,2.8165829
3402,Pakistan,2004,1.7776444,2.8165829
3403,Pakistan,2004,1.7776444,2.8165829
3404,Pakistan,2005,1.7766715,2.8408439
3405,Pakistan,2005,1.7766715,2.8408439
3406,Pakistan,2005,1.7766715,2.8408439
3407,Pakistan,2005,1.7766715,2.8408439
3408,Pakistan,2006,1.7758835,2.8588834
3409,Pakistan,2006,1.7758835,2.8588834
3410,Pakistan,2006,1.7758835,2.8588834
3411,Pakistan,2006,1.7758835,2.8588834
3412,Pakistan,2007,1.7753386,2.8712984
3413,Pakistan,2007,1.7753386,2.8712984
3414,Pakistan,2007,1.7753386,2.8712984
3415,Pakistan,2007,1.7753386,2.8712984
3416,Pakistan,2008,1.7745282,2.8705418
3417,Pakistan,2008,1.7745282,2.8705418
3418,Pakistan,2008,1.7745282,2.8705418
3419,Pakistan,2008,1.7745282,2.8705418
3420,Panama,1990,1.7288847,3.487633
3421,Panama,1990,1.7288847,3.487633
3422,Panama,1990,1.7288847,3.487633
3423,Panama,1990,1.7288847,3.487633
3424,Panama,1991,1.7273762,3.5176758
3425,Panama,1991,1.7273762,3.5176758
3426,Panama,1991,1.7273762,3.5176758
3427,Panama,1991,1.7273762,3.5176758
3428,Panama,1992,1.7269471,3.5429419
3429,Panama,1992,1.7269471,3.5429419
3430,Panama,1992,1.7269471,3.5429419
3431,Panama,1992,1.7269471,3.5429419
3432,Panama,1993,1.7260395,3.5570897
3433,Panama,1993,1.7260395,3.5570897
3434,Panama,1993,1.7260395,3.5570897
3435,Panama,1993,1.7260395,3.5570897
3436,Panama,1994,1.726101,3.5603755
3437,Panama,1994,1.726101,3.5603755
3438,Panama,1994,1.726101,3.5603755
3439,Panama,1994,1.726101,3.5603755
3440,Panama,1995,1.7236465,3.5589758
3441,Panama,1995,1.7236465,3.5589758
3442,Panama,1995,1.7236465,3.5589758
3443,Panama,1995,1.7236465,3.5589758
3444,Panama,1996,1.7252265,3.5620459
3445,Panama,1996,1.7252265,3.5620459
3446,Panama,1996,1.7252265,3.5620459
3447,Panama,1996,1.7252265,3.5620459
3448,Panama,1997,1.7257021,3.5802624
3449,Panama,1997,1.7257021,3.5802624
3450,Panama,1997,1.7257021,3.5802624
3451,Panama,1997,1.7257021,3.5802624
3452,Panama,1998,1.7260749,3.6020823
3453,Panama,1998,1.7260749,3.6020823
3454,Panama,1998,1.7260749,3.6020823
3455,Panama,1998,1.7260749,3.6020823
3456,Panama,1999,1.7273243,3.6098906
3457,Panama,1999,1.7273243,3.6098906
3458,Panama,1999,1.7273243,3.6098906
3459,Panama,1999,1.7273243,3.6098906
3460,Panama,2000,1.725503,3.6127476
3461,Panama,2000,1.725503,3.6127476
3462,Panama,2000,1.725503,3.6127476
3463,Panama,2000,1.725503,3.6127476
3464,Panama,2001,1.7247478,3.6065646
3465,Panama,2001,1.7247478,3.6065646
3466,Panama,2001,1.7247478,3.6065646
3467,Panama,2001,1.7247478,3.6065646
3468,Panama,2002,1.7233223,3.6075773
3469,Panama,2002,1.7233223,3.6075773
3470,Panama,2002,1.7233223,3.6075773
3471,Panama,2002,1.7233223,3.6075773
3472,Panama,2003,1.7162959,3.6170315
3473,Panama,2003,1.7162959,3.6170315
3474,Panama,2003,1.7162959,3.6170315
3475,Panama,2003,1.7162959,3.6170315
3476,Panama,2004,1.7175954,3.6402294
3477,Panama,2004,1.7175954,3.6402294
3478,Panama,2004,1.7175954,3.6402294
3479,Panama,2004,1.7175954,3.6402294
3480,Panama,2005,1.7116539,3.6622365
3481,Panama,2005,1.7116539,3.6622365
3482,Panama,2005,1.7116539,3.6622365
3483,Panama,2005,1.7116539,3.6622365
3484,Panama,2006,1.71153,3.689777
3485,Panama,2006,1.71153,3.689777
3486,Panama,2006,1.71153,3.689777
3487,Panama,2006,1.71153,3.689777
3488,Panama,2007,1.7104251,3.7315829
3489,Panama,2007,1.7104251,3.7315829
3490,Panama,2007,1.7104251,3.7315829
3491,Panama,2007,1.7104251,3.7315829
3492,Panama,2008,1.7129181,3.7657391
3493,Panama,2008,1.7129181,3.7657391
3494,Panama,2008,1.7129181,3.7657391
3495,Panama,2008,1.7129181,3.7657391
3496,Paraguay,1990,1.7550078,3.1685094
3497,Paraguay,1990,1.7550078,3.1685094
3498,Paraguay,1990,1.7550078,3.1685094
3499,Paraguay,1990,1.7550078,3.1685094
3500,Paraguay,1991,1.7536919,3.1722641
3501,Paraguay,1991,1.7536919,3.1722641
3502,Paraguay,1991,1.7536919,3.1722641
3503,Paraguay,1991,1.7536919,3.1722641
3504,Paraguay,1992,1.7532441,3.1686937
3505,Paraguay,1992,1.7532441,3.1686937
3506,Paraguay,1992,1.7532441,3.1686937
3507,Paraguay,1992,1.7532441,3.1686937
3508,Paraguay,1993,1.7531448,3.1790207
3509,Paraguay,1993,1.7531448,3.1790207
3510,Paraguay,1993,1.7531448,3.1790207
3511,Paraguay,1993,1.7531448,3.1790207
3512,Paraguay,1994,1.7541858,3.1911904
3513,Paraguay,1994,1.7541858,3.1911904
3514,Paraguay,1994,1.7541858,3.1911904
3515,Paraguay,1994,1.7541858,3.1911904
3516,Paraguay,1995,1.7537381,3.209777
3517,Paraguay,1995,1.7537381,3.209777
3518,Paraguay,1995,1.7537381,3.209777
3519,Paraguay,1995,1.7537381,3.209777
3520,Paraguay,1996,1.7513801,3.2067339
3521,Paraguay,1996,1.7513801,3.2067339
3522,Paraguay,1996,1.7513801,3.2067339
3523,Paraguay,1996,1.7513801,3.2067339
3524,Paraguay,1997,1.7512611,3.215197
3525,Paraguay,1997,1.7512611,3.215197
3526,Paraguay,1997,1.7512611,3.215197
3527,Paraguay,1997,1.7512611,3.215197
3528,Paraguay,1998,1.749163,3.2061275
3529,Paraguay,1998,1.749163,3.2061275
3530,Paraguay,1998,1.749163,3.2061275
3531,Paraguay,1998,1.749163,3.2061275
3532,Paraguay,1999,1.7475745,3.1909745
3533,Paraguay,1999,1.7475745,3.1909745
3534,Paraguay,1999,1.7475745,3.1909745
3535,Paraguay,1999,1.7475745,3.1909745
3536,Paraguay,2000,1.744855,3.1717898
3537,Paraguay,2000,1.744855,3.1717898
3538,Paraguay,2000,1.744855,3.1717898
3539,Paraguay,2000,1.744855,3.1717898
3540,Paraguay,2001,1.743241,3.1592846
3541,Paraguay,2001,1.743241,3.1592846
3542,Paraguay,2001,1.743241,3.1592846
3543,Paraguay,2001,1.743241,3.1592846
3544,Paraguay,2002,1.7401535,3.1504716
3545,Paraguay,2002,1.7401535,3.1504716
3546,Paraguay,2002,1.7401535,3.1504716
3547,Paraguay,2002,1.7401535,3.1504716
3548,Paraguay,2003,1.7394259,3.1602764
3549,Paraguay,2003,1.7394259,3.1602764
3550,Paraguay,2003,1.7394259,3.1602764
3551,Paraguay,2003,1.7394259,3.1602764
3552,Paraguay,2004,1.7382803,3.1691491
3553,Paraguay,2004,1.7382803,3.1691491
3554,Paraguay,2004,1.7382803,3.1691491
3555,Paraguay,2004,1.7382803,3.1691491
3556,Paraguay,2005,1.7366208,3.1700867
3557,Paraguay,2005,1.7366208,3.1700867
3558,Paraguay,2005,1.7366208,3.1700867
3559,Paraguay,2005,1.7366208,3.1700867
3560,Paraguay,2006,1.7361799,3.1824165
3561,Paraguay,2006,1.7361799,3.1824165
3562,Paraguay,2006,1.7361799,3.1824165
3563,Paraguay,2006,1.7361799,3.1824165
3564,Paraguay,2007,1.7354097,3.1974397
3565,Paraguay,2007,1.7354097,3.1974397
3566,Paraguay,2007,1.7354097,3.1974397
3567,Paraguay,2007,1.7354097,3.1974397
3568,Paraguay,2008,1.7345649,3.2164343
3569,Paraguay,2008,1.7345649,3.2164343
3570,Paraguay,2008,1.7345649,3.2164343
3571,Paraguay,2008,1.7345649,3.2164343
3572,Peru,1990,1.7748791,3.3034333
3573,Peru,1990,1.7748791,3.3034333
3574,Peru,1990,1.7748791,3.3034333
3575,Peru,1990,1.7748791,3.3034333
3576,Peru,1991,1.7712699,3.304024
3577,Peru,1991,1.7712699,3.304024
3578,Peru,1991,1.7712699,3.304024
3579,Peru,1991,1.7712699,3.304024
3580,Peru,1992,1.7677911,3.2937114
3581,Peru,1992,1.7677911,3.2937114
3582,Peru,1992,1.7677911,3.2937114
3583,Peru,1992,1.7677911,3.2937114
3584,Peru,1993,1.7661284,3.3057199
3585,Peru,1993,1.7661284,3.3057199
3586,Peru,1993,1.7661284,3.3057199
3587,Peru,1993,1.7661284,3.3057199
3588,Peru,1994,1.7628724,3.350103
3589,Peru,1994,1.7628724,3.350103
3590,Peru,1994,1.7628724,3.350103
3591,Peru,1994,1.7628724,3.350103
3592,Peru,1995,1.7601831,3.3781355
3593,Peru,1995,1.7601831,3.3781355
3594,Peru,1995,1.7601831,3.3781355
3595,Peru,1995,1.7601831,3.3781355
3596,Peru,1996,1.7568002,3.3812633
3597,Peru,1996,1.7568002,3.3812633
3598,Peru,1996,1.7568002,3.3812633
3599,Peru,1996,1.7568002,3.3812633
3600,Peru,1997,1.7547009,3.4026049
3601,Peru,1997,1.7547009,3.4026049
3602,Peru,1997,1.7547009,3.4026049
3603,Peru,1997,1.7547009,3.4026049
3604,Peru,1998,1.7517358,3.392494
3605,Peru,1998,1.7517358,3.392494
3606,Peru,1998,1.7517358,3.392494
3607,Peru,1998,1.7517358,3.392494
3608,Peru,1999,1.7492275,3.3895293
3609,Peru,1999,1.7492275,3.3895293
3610,Peru,1999,1.7492275,3.3895293
3611,Peru,1999,1.7492275,3.3895293
3612,Peru,2000,1.7465276,3.3956182
3613,Peru,2000,1.7465276,3.3956182
3614,Peru,2000,1.7465276,3.3956182
3615,Peru,2000,1.7465276,3.3956182
3616,Peru,2001,1.7423133,3.3903762
3617,Peru,2001,1.7423133,3.3903762
3618,Peru,2001,1.7423133,3.3903762
3619,Peru,2001,1.7423133,3.3903762
3620,Peru,2002,1.7403203,3.4058004
3621,Peru,2002,1.7403203,3.4058004
3622,Peru,2002,1.7403203,3.4058004
3623,Peru,2002,1.7403203,3.4058004
3624,Peru,2003,1.7366551,3.4174243
3625,Peru,2003,1.7366551,3.4174243
3626,Peru,2003,1.7366551,3.4174243
3627,Peru,2003,1.7366551,3.4174243
3628,Peru,2004,1.7361196,3.4332476
3629,Peru,2004,1.7361196,3.4332476
3630,Peru,2004,1.7361196,3.4332476
3631,Peru,2004,1.7361196,3.4332476
3632,Peru,2005,1.7354286,3.4568942
3633,Peru,2005,1.7354286,3.4568942
3634,Peru,2005,1.7354286,3.4568942
3635,Peru,2005,1.7354286,3.4568942
3636,Peru,2006,1.7340471,3.484484
3637,Peru,2006,1.7340471,3.484484
3638,Peru,2006,1.7340471,3.484484
3639,Peru,2006,1.7340471,3.484484
3640,Peru,2007,1.7335462,3.516798
3641,Peru,2007,1.7335462,3.516798
3642,Peru,2007,1.7335462,3.516798
3643,Peru,2007,1.7335462,3.516798
3644,Peru,2008,1.7333579,3.5527175
3645,Peru,2008,1.7333579,3.5527175
3646,Peru,2008,1.7333579,3.5527175
3647,Peru,2008,1.7333579,3.5527175
3648,Philippines,1990,1.7755446,3.0010567
3649,Philippines,1990,1.7755446,3.0010567
3650,Philippines,1990,1.7755446,3.0010567
3651,Philippines,1990,1.7755446,3.0010567
3652,Philippines,1991,1.7742588,2.9879572
3653,Philippines,1991,1.7742588,2.9879572
3654,Philippines,1991,1.7742588,2.9879572
3655,Philippines,1991,1.7742588,2.9879572
3656,Philippines,1992,1.7736958,2.9791436
3657,Philippines,1992,1.7736958,2.9791436
3658,Philippines,1992,1.7736958,2.9791436
3659,Philippines,1992,1.7736958,2.9791436
3660,Philippines,1993,1.7729298,2.9781955
3661,Philippines,1993,1.7729298,2.9781955
3662,Philippines,1993,1.7729298,2.9781955
3663,Philippines,1993,1.7729298,2.9781955
3664,Philippines,1994,1.7728655,2.9869444
3665,Philippines,1994,1.7728655,2.9869444
3666,Philippines,1994,1.7728655,2.9869444
3667,Philippines,1994,1.7728655,2.9869444
3668,Philippines,1995,1.773404,2.9969859
3669,Philippines,1995,1.773404,2.9969859
3670,Philippines,1995,1.773404,2.9969859
3671,Philippines,1995,1.773404,2.9969859
3672,Philippines,1996,1.7722062,3.0119231
3673,Philippines,1996,1.7722062,3.0119231
3674,Philippines,1996,1.7722062,3.0119231
3675,Philippines,1996,1.7722062,3.0119231
3676,Philippines,1997,1.7723337,3.0242476
3677,Philippines,1997,1.7723337,3.0242476
3678,Philippines,1997,1.7723337,3.0242476
3679,Philippines,1997,1.7723337,3.0242476
3680,Philippines,1998,1.7696454,3.0122204
3681,Philippines,1998,1.7696454,3.0122204
3682,Philippines,1998,1.7696454,3.0122204
3683,Philippines,1998,1.7696454,3.0122204
3684,Philippines,1999,1.7686795,3.0160193
3685,Philippines,1999,1.7686795,3.0160193
3686,Philippines,1999,1.7686795,3.0160193
3687,Philippines,1999,1.7686795,3.0160193
3688,Philippines,2000,1.7687505,3.0255312
3689,Philippines,2000,1.7687505,3.0255312
3690,Philippines,2000,1.7687505,3.0255312
3691,Philippines,2000,1.7687505,3.0255312
3692,Philippines,2001,1.7671882,3.0288121
3693,Philippines,2001,1.7671882,3.0288121
3694,Philippines,2001,1.7671882,3.0288121
3695,Philippines,2001,1.7671882,3.0288121
3696,Philippines,2002,1.7660342,3.0353886
3697,Philippines,2002,1.7660342,3.0353886
3698,Philippines,2002,1.7660342,3.0353886
3699,Philippines,2002,1.7660342,3.0353886
3700,Philippines,2003,1.7645158,3.0476871
3701,Philippines,2003,1.7645158,3.0476871
3702,Philippines,2003,1.7645158,3.0476871
3703,Philippines,2003,1.7645158,3.0476871
3704,Philippines,2004,1.763678,3.0673729
3705,Philippines,2004,1.763678,3.0673729
3706,Philippines,2004,1.763678,3.0673729
3707,Philippines,2004,1.763678,3.0673729
3708,Philippines,2005,1.7628358,3.0795207
3709,Philippines,2005,1.7628358,3.0795207
3710,Philippines,2005,1.7628358,3.0795207
3711,Philippines,2005,1.7628358,3.0795207
3712,Philippines,2006,1.7609211,3.093963
3713,Philippines,2006,1.7609211,3.093963
3714,Philippines,2006,1.7609211,3.093963
